"issue_key","issuetype","sprint_name","created","reporter","assignee","priority","SP_CHANGER","summary","description","storypoints","Tinprogress_proportion","Tassignee_proportion","Tsprint_proportion","isValid_inprogress","isValid_sprint","isValid_assignee","T1","T2","T3","T4","T5","T_sp_first","T_sp_second","T_sprint","T_sprint_plus_1hr","T_assignee","T_assignee_plus_1hr","T_inprogress","T_inprogress_plus_1hr","sp_estimator","T_infochange_start","T_sp","T_sp_year","T_sp_last","T_sp_after_sprint","last_summary","last_description","firststorypoints","sp_change","sp_sprint","sp_change_count","sp_diff_percent","count_comment_before","count_summ_before","info_change"
"USERGRID-1079","Story","Usergrid 32","2015-10-28T17:28:33.000+0000","tnine","tnine","Major","","Add 2 endpoints for password hash migration","It is currently possible to migrate from a 1.0 installation to a 2.1 installation via a RESTful client.  However, due to the inability to securely move password hashes, application user's passwords are not retained.   Add the following.

# In the 1.x branch, add the ability to retrieve the password hash.   This should only be allowed by the superuser.

# In 2.1-release, add the ability to write the password hash to an application user.  This should only be allowed by the superuser.


Note that the reason this is only allowed as a superuser is that we want to disable this functionality by default.  Any UG installation that is public facing should not have superuser enable.  This allows us to disable this functionality in environments that are publicly available environments.

",5.0,0.0028173902982268,0.0001504150877903,0.0,True,True,True,1446053313000.0,1446053800000.0,1446057400000.0,1446225268000.0,1446226168000.0,1446053324000.0,-1.0,1446053313000.0,1446056913000.0,1446053339000.0,1446056939000.0,1446053800000.0,1446057400000.0,"tnine",1446056913000.0,1446053324000.0,45,1446053324000.0,-1.0,"Add 2 endpoints for password hash migration","It is currently possible to migrate from a 1.0 installation to a 2.1 installation via a RESTful client.  However, due to the inability to securely move password hashes, application user's passwords are not retained.   Add the following.

# In the 1.x branch, add the ability to retrieve the password hash.   This should only be allowed by the superuser.

# In 2.1-release, add the ability to write the password hash to an application user.  This should only be allowed by the superuser.


Note that the reason this is only allowed as a superuser is that we want to disable this functionality by default.  Any UG installation that is public facing should not have superuser enable.  This allows us to disable this functionality in environments that are publicly available environments.

",5.0,False,5.0,0,0.0,0,0,False
"USERGRID-1077","Story","Usergrid 32","2015-10-27T23:43:20.000+0000","greyes","greyes","Major","","Create a repair task in usergrid to handle instances of multiple INDEXES when they are detected","Things that need to be addressed when they are found.

EntityManagerImpl.java line 1135

                if ( properties == null ) {
                    logger.error( ""Error deserializing entity with key {} entity probaby doesn't exist, where did this key come from?"", key );
                    continue;
                }

                UUID id = uuid( properties.get( PROPERTY_UUID ) );
                String type = string( properties.get( PROPERTY_TYPE ) );

                if ( ( id == null ) || ( type == null ) ) {
                    logger.error( ""Error retrieving entity with key {}, no type or id deseriazable, where did this key come from?"", key );
                    continue;
                }


Then in EntityManagerImpl getUUIDsForUniqueProperty


        //shouldn't happen, but it's an error case
        if ( cols.size() > 1 ) {
            logger.error( ""INDEX CORRUPTION: More than 1 unique value exists for entities in ownerId {} of type {} on ""
                    + ""property {} with value {}"",
                    new Object[] { ownerEntityId, collectionNameInternal, propertyName, propertyValue } );
        }

^ Need to address both issues on read repair path such that we no longer need to worry about users seeing them. 

For the second issue we should be able to just call delete UniqueProperty with the entity unique value in question. Just make this happen in the backend. ",8.0,-1.0,0.0,0.0,False,True,True,1445989400000.0,-1.0,-1.0,1447885868000.0,1447886768000.0,1445989400000.0,-1.0,1445989400000.0,1445993000000.0,1445989400000.0,1445993000000.0,-1.0,-1.0,"greyes",1445993000000.0,1445989400000.0,45,1445989400000.0,-1.0,"Create a repair task in usergrid to handle instances of multiple INDEXES when they are detected","Things that need to be addressed when they are found.

EntityManagerImpl.java line 1135

                if ( properties == null ) {
                    logger.error( ""Error deserializing entity with key {} entity probaby doesn't exist, where did this key come from?"", key );
                    continue;
                }

                UUID id = uuid( properties.get( PROPERTY_UUID ) );
                String type = string( properties.get( PROPERTY_TYPE ) );

                if ( ( id == null ) || ( type == null ) ) {
                    logger.error( ""Error retrieving entity with key {}, no type or id deseriazable, where did this key come from?"", key );
                    continue;
                }


Then in EntityManagerImpl getUUIDsForUniqueProperty


        //shouldn't happen, but it's an error case
        if ( cols.size() > 1 ) {
            logger.error( ""INDEX CORRUPTION: More than 1 unique value exists for entities in ownerId {} of type {} on ""
                    + ""property {} with value {}"",
                    new Object[] { ownerEntityId, collectionNameInternal, propertyName, propertyValue } );
        }

^ Need to address both issues on read repair path such that we no longer need to worry about users seeing them. 

For the second issue we should be able to just call delete UniqueProperty with the entity unique value in question. Just make this happen in the backend. ",8.0,False,8.0,0,0.0,0,0,False
"USERGRID-1076","Story","Usergrid 31","2015-10-27T23:32:09.000+0000","greyes","greyes","Major","","Create a Repair tool that will address null pointer exceptions on entity returns and then properly handle them","500 null pointer exceptions return when data is present in an entity reference but not returned from cassandra while this may be a data consistency issue an investigation needs to be done. That said in the mean time a tool should be created that either can retrieve the data and restore it ( update ) or to delete the left over entity reference. ",5.0,0.2626360197110999,0.0,0.0,True,True,True,1445988729000.0,1446487110000.0,1446490710000.0,1447885440000.0,1447886340000.0,1445988729000.0,-1.0,1445988729000.0,1445992329000.0,1445988729000.0,1445992329000.0,1446487110000.0,1446490710000.0,"greyes",1445992329000.0,1445988729000.0,45,1445988729000.0,-1.0,"Create a Repair tool that will address null pointer exceptions on entity returns and then properly handle them","500 null pointer exceptions return when data is present in an entity reference but not returned from cassandra while this may be a data consistency issue an investigation needs to be done. That said in the mean time a tool should be created that either can retrieve the data and restore it ( update ) or to delete the left over entity reference. ",5.0,False,5.0,0,0.0,0,0,False
"USERGRID-1075","Story","Usergrid 31","2015-10-27T23:27:44.000+0000","greyes","greyes","Major","","Create Repair Tool to address Service Resource Exceptions from users who cannot be queried for their data","Find a way to resolve the state where a user may still have an entity ref but is not able to be queried or retrieved without uuid.",5.0,0.0313318664550652,0.0,0.0,True,True,True,1445988464000.0,1446047929000.0,1446051529000.0,1447885472000.0,1447886372000.0,1445988464000.0,-1.0,1445988464000.0,1445992064000.0,1445988464000.0,1445992064000.0,1446047929000.0,1446051529000.0,"greyes",1445992064000.0,1445988464000.0,45,1445988464000.0,-1.0,"Create Repair Tool to address Service Resource Exceptions from users who cannot be queried for their data","Find a way to resolve the state where a user may still have an entity ref but is not able to be queried or retrieved without uuid.",5.0,False,5.0,0,0.0,0,0,False
"USERGRID-1074","Story","Usergrid 31","2015-10-27T22:11:01.000+0000","tnine","greyes","Major","","[SPIKE] Evaluate read repair of unique values in 1.0","",1.0,-1.0,0.0004059265272985,0.0,False,True,True,1445983861000.0,-1.0,-1.0,1446047012000.0,1446047912000.0,1445983875000.0,-1.0,1445983861000.0,1445987461000.0,1445983887000.0,1445987487000.0,-1.0,-1.0,"tnine",1445987461000.0,1445983875000.0,45,1445983875000.0,-1.0,"[SPIKE] Evaluate read repair of unique values in 1.0","",1.0,False,1.0,0,0.0,0,0,False
"USERGRID-1073","Story","Usergrid 31","2015-10-27T21:46:13.000+0000","tnine","safeldm","Major","","Test Windows phone","",1.0,0.0965448796362545,9.19090372548955e-05,0.0,True,True,True,1445982373000.0,1446216621000.0,1446220221000.0,1448407785000.0,1448408685000.0,1445982564000.0,-1.0,1445982373000.0,1445985973000.0,1445982596000.0,1445986196000.0,1446216621000.0,1446220221000.0,"tnine",1445985973000.0,1445982564000.0,45,1445982564000.0,-1.0,"Test Windows phone","",1.0,False,1.0,0,0.0,0,0,False
"USERGRID-1072","Story","Usergrid 31","2015-10-27T21:46:04.000+0000","tnine","safeldm","Major","","Test Android push notifications","",1.0,-1.0,0.0027080026146232,0.0,False,True,True,1445982364000.0,-1.0,-1.0,1446067136000.0,1446068036000.0,1445982562000.0,-1.0,1445982364000.0,1445985964000.0,1445982596000.0,1445986196000.0,-1.0,-1.0,"tnine",1445985964000.0,1445982562000.0,45,1445982562000.0,-1.0,"Test Android push notifications","",1.0,False,1.0,0,0.0,-1,0,False
"USERGRID-1071","Story","Usergrid 31","2015-10-27T21:45:54.000+0000","tnine","safeldm","Major","","Test iOS push notifications","",1.0,-1.0,0.0004839574117477,0.0,False,True,True,1445982354000.0,-1.0,-1.0,1446481498000.0,1446482398000.0,1445982559000.0,-1.0,1445982354000.0,1445985954000.0,1445982596000.0,1445986196000.0,-1.0,-1.0,"tnine",1445985954000.0,1445982559000.0,45,1445982559000.0,-1.0,"Test iOS push notifications","",1.0,False,1.0,0,0.0,-1,0,False
"USERGRID-1069","Story","Usergrid 31","2015-10-27T21:41:32.000+0000","safeldm","safeldm","Minor","safeldm","implement build metrics in jenkins","",1.0,0.2114548549269829,0.0,0.0,True,True,True,1445982092000.0,1446148190000.0,1446151790000.0,1446766693000.0,1446767593000.0,1445982092000.0,1445982113000.0,1445982092000.0,1445985692000.0,1445982092000.0,1445985692000.0,1446148190000.0,1446151790000.0,"safeldm",1445985692000.0,1445982113000.0,45,1445982113000.0,-1.0,"implement build metrics in jenkins","",1.0,False,1.0,0,0.0,0,0,False
"USERGRID-1068","Story","Usergrid 31","2015-10-27T21:40:43.000+0000","tnine","djohnson","Major","","Create a per app migration script","Create a python script that will allow users to upgrade from 2.0 to 2.1 per application.  This will ultimately allow an incremental deployment across an existing 2.0 cluster, without user impact.  

Template for full system script that already exists: https://github.com/apache/usergrid/blob/2.1-release/stack/scripts/migrate_entity_data.py

It should allow for the following migration process:

tenant 1
1) setup new 2.1 tomcat
2) run migration bootstrap
3) migrate appinfo
4) reindex mgmt app only
5) run de-dup for whatever APP
6) reindex whatever APP
7) add 2.1 tomcats to customer ELB after 1-6 completed for all customer apps
8) run delta re-index/migration for all customer apps


tenant 2
1) reset appinfo version
2) migrate app info
3) reindex mgmt app
4) run de-dup for whatever APP
5) reindex whatever app
7) add 2.1 tomcats to customer ELB after 1-6 completed for all customer apps
8) run delta re-index/migration for all customer apps


after all apps migration
1) migrate entity data

",2.0,0.1421131776810447,0.0033636723387415,0.0,True,True,True,1445982043000.0,1446053867000.0,1446057467000.0,1446486543000.0,1446487443000.0,1445982641000.0,-1.0,1445982043000.0,1445985643000.0,1445983743000.0,1445987343000.0,1446053867000.0,1446057467000.0,"tnine",1445985643000.0,1445982641000.0,45,1445982641000.0,-1.0,"Create a per app migration script","Create a python script that will allow users to upgrade from 2.0 to 2.1 per application.  This will ultimately allow an incremental deployment across an existing 2.0 cluster, without user impact.  

Template for full system script that already exists: https://github.com/apache/usergrid/blob/2.1-release/stack/scripts/migrate_entity_data.py

It should allow for the following migration process:

tenant 1
1) setup new 2.1 tomcat
2) run migration bootstrap
3) migrate appinfo
4) reindex mgmt app only
5) run de-dup for whatever APP
6) reindex whatever APP
7) add 2.1 tomcats to customer ELB after 1-6 completed for all customer apps
8) run delta re-index/migration for all customer apps


tenant 2
1) reset appinfo version
2) migrate app info
3) reindex mgmt app
4) run de-dup for whatever APP
5) reindex whatever app
7) add 2.1 tomcats to customer ELB after 1-6 completed for all customer apps
8) run delta re-index/migration for all customer apps


after all apps migration
1) migrate entity data

",2.0,False,2.0,0,0.0,0,3,False
"USERGRID-1067","Story","Usergrid 31","2015-10-27T21:35:38.000+0000","tnine","mdunker","Major","","Finish 2.1 release testing","We need to test the following issues to verify they've been fixed.

Multi region writes and index syncing

Multi region mass collection deletes: Delete the entire collection, then ensure that seek times are fast with no query language.
",3.0,-1.0,0.0018770661177609,0.0,False,True,True,1445981738000.0,-1.0,-1.0,1446482685000.0,1446483585000.0,1445982724000.0,-1.0,1445981738000.0,1445985338000.0,1445982680000.0,1445986280000.0,-1.0,-1.0,"tnine",1445985338000.0,1445982724000.0,45,1445982724000.0,-1.0,"Finish 2.1 release testing","We need to test the following issues to verify they've been fixed.

Multi region writes and index syncing

Multi region mass collection deletes: Delete the entire collection, then ensure that seek times are fast with no query language.
",3.0,False,3.0,0,0.0,0,1,False
"USERGRID-1058","Story","Usergrid 30","2015-10-22T15:13:54.000+0000","djohnson","djohnson","Major","","Ability to generate a master Jacoco coverage report","In addition to separate Jacoco reports for each module, we should also be able to generate a master Jacoco report.",3.0,-1.0,0.0,0.0031750063500127,False,True,True,1445526834000.0,-1.0,-1.0,1445549556000.0,1445550456000.0,1445526880000.0,-1.0,1445526909000.0,1445530509000.0,1445526834000.0,1445530434000.0,-1.0,-1.0,"djohnson",1445530509000.0,1445526880000.0,45,1445526880000.0,-1.0,"Ability to generate a master Jacoco coverage report","In addition to separate Jacoco reports for each module, we should also be able to generate a master Jacoco report.",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-1052","Bug","Usergrid 31","2015-10-21T15:22:36.000+0000","tnine","tnine","Major","tnine","After large deletions, graph seek time becomes slow","After a large number of deletions, 100k +, seek time on graph becomes very slow when searching collections.  Identify the issue, and implement a fix based off of sha  a09485a3a5ac8b4217b294f4754ea8a70a7ec447
",5.0,0.0002572270919487,0.0002440359590283,0.0,True,True,True,1445440956000.0,1445441073000.0,1445444673000.0,1445894907000.0,1445895807000.0,1445440962000.0,1445440968000.0,1445440956000.0,1445444556000.0,1445441067000.0,1445444667000.0,1445441073000.0,1445444673000.0,"tnine",1445444556000.0,1445440968000.0,45,1445440968000.0,-1.0,"After large deletions, graph seek time becomes slow","After a large number of deletions, 100k +, seek time on graph becomes very slow when searching collections.  Identify the issue, and implement a fix based off of sha  a09485a3a5ac8b4217b294f4754ea8a70a7ec447
",5.0,False,5.0,0,0.0,0,1,False
"USERGRID-1051","Story","Critical","2015-10-21T00:16:25.000+0000","jeffreyawest","","Major","","When ElasticSearch rejects a Search request Usergrid should not return 200 OK with an empty array","Currently if the search queue is full a 200 response is returned with an empty entity array.",1.0,0.8855599902159063,0.8737810152786976,0.2034832566713797,True,False,True,1445386585000.0,1452808419000.0,1452812019000.0,1453766635000.0,1453767535000.0,1449973177000.0,-1.0,1447091968000.0,1447095568000.0,1452709700000.0,1452713300000.0,1452808419000.0,1452812019000.0,"jeffreyawest",1447095568000.0,1445386585000.0,45,1449973177000.0,-1.0,"When ElasticSearch rejects a Search request Usergrid should not return 200 OK with an empty array","Currently if the search queue is full a 200 response is returned with an empty entity array.",1.0,False,1.0,0,0.0,0,0,False
"USERGRID-1048","Story","Usergrid 30","2015-10-13T18:18:37.000+0000","tnine","tnine","Blocker","","When reading messages from SQS under load an elevated consistency may be needed","Occasionally Cassandra multi-region replication lags during high load.  During this high load, messages fail to process because it cannot read the entity from Cassandra.  Rather than fail, we should retry with a high consistency level of quorum in all regions to ensure we replicate the data correctly.
",3.0,1.657254137734227e-05,0.0,2.7894376575724618e-06,True,True,True,1444760317000.0,1444760620000.0,1444764220000.0,1463042672000.0,1463043572000.0,1444760390000.0,-1.0,1444760368000.0,1444763968000.0,1444760317000.0,1444763917000.0,1444760620000.0,1444764220000.0,"tnine",1444763968000.0,1444760390000.0,45,1444760390000.0,-1.0,"When reading messages from SQS an elevated consistency may be needed with latent replication","Occasionally Cassandra multi-region replication lags during high load.  During this high load, messages fail to process because it cannot read the entity from Cassandra.  Rather than fail, we should retry with a high consistency level of quorum in all regions to ensure we replicate the data correctly.
",3.0,False,3.0,0,0.0,-1,0,True
"USERGRID-1038","Story","Usergrid 30","2015-09-28T16:10:07.000+0000","safeldm","safeldm","Major","","2.1-release: fix index batching from SQS reader","",3.0,1.9818769246502284e-06,0.0,0.0,True,True,True,1443456607000.0,1443456612000.0,1443460212000.0,1445978568000.0,1445979468000.0,1443456607000.0,-1.0,1443456607000.0,1443460207000.0,1443456607000.0,1443460207000.0,1443456612000.0,1443460212000.0,"safeldm",1443460207000.0,1443456607000.0,45,1443456607000.0,-1.0,"2.1-release: fix index batching from SQS reader","",3.0,False,3.0,0,0.0,-1,0,False
"USERGRID-1035","Story","","2015-09-24T22:16:06.000+0000","greyes","greyes","Minor","","Fix NoAwsCreds rule to work outside of core. ","The no aws creds rule call doesn't work outside of core. It fails in service and rest when using the one based in core. ",2.0,-1.0,0.0,-1.0,False,False,True,1443132966000.0,-1.0,-1.0,1453825271000.0,1453826171000.0,1443132966000.0,-1.0,-1.0,-1.0,1443132966000.0,1443136566000.0,-1.0,-1.0,"greyes",-1.0,-1.0,0,1443132966000.0,-1.0,"Fix NoAwsCreds rule to work outside of core. ","The no aws creds rule call doesn't work outside of core. It fails in service and rest when using the one based in core. ",-1.0,False,-1.0,0,-1.0,0,0,False
"USERGRID-1033","Story","Usergrid 31","2015-09-22T21:07:03.000+0000","jeffreyawest","","Major","","Test and confirm Usergrid 2.0 works with Cassandra 2.1","",1.0,-1.0,1.000001213119245,0.0,False,False,False,1442956023000.0,-1.0,-1.0,1452022657000.0,1452023557000.0,1452292770000.0,-1.0,1442956023000.0,1442959623000.0,1452023568000.0,1452023557000.0,-1.0,-1.0,"jeffreyawest",1442959623000.0,1442956023000.0,45,1442956023000.0,-1.0,"Test and confirm Usergrid 2.0 works with Cassandra 2.1","",1.0,False,1.0,0,0.0,-1,0,False
"USERGRID-1032","Story","Usergrid 31","2015-09-22T21:06:50.000+0000","jeffreyawest","","Critical","","Test and confirm Usergrid 2.1 works with Cassandra 2.1","",2.0,-1.0,0.9999854646532224,0.0,False,False,True,1442956010000.0,-1.0,-1.0,1447977350000.0,1447978250000.0,1447092338000.0,-1.0,1442956010000.0,1442959610000.0,1447978177000.0,1447978250000.0,-1.0,-1.0,"jeffreyawest",1442959610000.0,1442956010000.0,45,1447092338000.0,-1.0,"Test and confirm Usergrid 2.1 works with Cassandra 2.1","",2.0,False,2.0,0,0.0,0,0,False
"USERGRID-1031","Story","Usergrid 31","2015-09-22T21:06:37.000+0000","jeffreyawest","","Major","","Test and confirm Usergrid 1.0 works with Cassandra 2.1","",2.0,0.601191586550421,0.6011913659230163,0.0,True,False,True,1442955997000.0,1448405833000.0,1448409433000.0,1452020154000.0,1452021054000.0,1447092340000.0,-1.0,1442955997000.0,1442959597000.0,1448405831000.0,1448409431000.0,1448405833000.0,1448409433000.0,"jeffreyawest",1442959597000.0,1442955997000.0,45,1447092340000.0,-1.0,"Test and confirm Usergrid 1.0 works with Cassandra 2.1","1) Test locally
2) Confirm in e2e
",2.0,False,2.0,0,0.0,0,0,True
"USERGRID-1029","Bug","Usergrid 31","2015-09-21T17:26:54.000+0000","tnine","tnine","Major","","When PUTing by uuid or name, add the entry into entity_id_sets column family","When a PUT occurs in 1.0, then entry to Entity_Id_Sets is not re-inserted.  We need to ensure it is re-written.
",3.0,0.1891494831837976,0.0,0.0,True,True,True,1442856414000.0,1442860019000.0,1442863619000.0,1442874573000.0,1442875473000.0,1442856425000.0,-1.0,1442856414000.0,1442860014000.0,1442856414000.0,1442860014000.0,1442860019000.0,1442863619000.0,"tnine",1442860014000.0,1442856425000.0,45,1442856425000.0,-1.0,"When PUTing by uuid or name, add the entry into entity_id_sets column family","When a PUT occurs in 1.0, then entry to Entity_Id_Sets is not re-inserted.  We need to ensure it is re-written.
",3.0,False,3.0,0,0.0,-1,0,False
"USERGRID-1027","Bug","Usergrid 30","2015-09-18T21:51:30.000+0000","greyes","","Major","","Occational MIsses on Indexing into Elasticsearch","Occasionally applications still aren't being indexed into elasticsearch. Need to investigate why these might be occuring. ",8.0,-1.0,-1.0,0.0,False,True,False,1442613090000.0,-1.0,-1.0,1445978565000.0,1445979465000.0,1442613090000.0,-1.0,1442613090000.0,1442616690000.0,-1.0,-1.0,-1.0,-1.0,"greyes",1442616690000.0,1442613090000.0,45,1442613090000.0,-1.0,"Occational MIsses on Indexing into Elasticsearch","Occasionally applications still aren't being indexed into elasticsearch. Need to investigate why these might be occuring. ",8.0,False,8.0,0,0.0,-1,0,False
"USERGRID-1026","Story","Usergrid 31","2015-09-18T16:02:32.000+0000","jeffreyawest","","Blocker","","Logic to detect (N+1)-d arrays catches a case where there is no 2-d array","This entity is not fully indexed with the error message below.  It does not have a (direct) 2-d array.  It does have nested arrays, however.

2015-09-18 03:20:28,190 [Usergrid-RxIOPool-151] WARN  org.apache.usergrid.persistence.index.impl.EntityMappingParser- Encountered 2 collections consecutively.  N+1 dimensional arrays are unsupported, only arrays of depth 1 are supported
{
   ""type"" : ""example"",
   ""name"" : ""8980031"",
   ""created"" : 1442527975706,
   ""modified"" : 1442547269098,
   ""FacilityName"" : ""ALICES RESTAURANT"",
   ""LastUpdateOn"" : ""9/17/2015"",
   ""Locations"" : [ {
     ""Addresses"" : [ {
       ""Zip"" : ""94062"",
       ""AddressLine1"" : ""17288 Skyline Blvd"",
       ""LatNbr"" : ""37.386916"",
       ""LongNbr"" : ""-122.265383"",
       ""State"" : ""CA"",
       ""AddrUseCd"" : ""PH"",
       ""City"" : ""WOODSIDE""
     } ],
     ""Phones"" : [ {
       ""PhnUseCd"" : ""PH"",
       ""PhoneNbr"" : ""123-456-3534""
     } ],
     ""LocSeq"" : ""1"",
     ""PracLocStrtDt"" : ""1/1/9999"",
     ""PracLocEndDt"" : ""3/31/9999"",
     ""Accepting"" : false,
     ""PracLocSpecialties"" : [ {
       ""SpcltyPrimInd"" : ""Y"",
       ""SpcltyDsc"" : ""PANCAKES"",
       ""SpcltyCd"" : ""BRKF""
     } ]
   } ],
   ""TheId"" : 8980031,
   ""ProviderType"" : ""FAC"",
   ""PvdrEndDt"" : ""3/31/2008"",
   ""PvdrSpecialties"" : [ {
     ""SpcltyPrimInd"" : ""Y"",
     ""SpcltyDsc"" : ""PANCAKES"",
     ""SpcltyCd"" : ""BRKF""
   } ]
 }",1.0,-1.0,0.1785133603308351,0.015973953963011,False,False,False,1442592152000.0,-1.0,-1.0,1464965174000.0,1464966074000.0,1452292756000.0,-1.0,1442949552000.0,1442953152000.0,1446586196000.0,1446589796000.0,-1.0,-1.0,"jeffreyawest",1442953152000.0,1442592152000.0,45,1452292756000.0,-1.0,"Logic to detect (N+1)-d arrays catches a case where there is no 2-d array","This entity is not fully indexed with the error message below.  It does not have a (direct) 2-d array.  It does have nested arrays, however.

2015-09-18 03:20:28,190 [Usergrid-RxIOPool-151] WARN  org.apache.usergrid.persistence.index.impl.EntityMappingParser- Encountered 2 collections consecutively.  N+1 dimensional arrays are unsupported, only arrays of depth 1 are supported
{
   ""type"" : ""example"",
   ""name"" : ""8980031"",
   ""created"" : 1442527975706,
   ""modified"" : 1442547269098,
   ""FacilityName"" : ""ALICES RESTAURANT"",
   ""LastUpdateOn"" : ""9/17/2015"",
   ""Locations"" : [ {
     ""Addresses"" : [ {
       ""Zip"" : ""94062"",
       ""AddressLine1"" : ""17288 Skyline Blvd"",
       ""LatNbr"" : ""37.386916"",
       ""LongNbr"" : ""-122.265383"",
       ""State"" : ""CA"",
       ""AddrUseCd"" : ""PH"",
       ""City"" : ""WOODSIDE""
     } ],
     ""Phones"" : [ {
       ""PhnUseCd"" : ""PH"",
       ""PhoneNbr"" : ""123-456-3534""
     } ],
     ""LocSeq"" : ""1"",
     ""PracLocStrtDt"" : ""1/1/9999"",
     ""PracLocEndDt"" : ""3/31/9999"",
     ""Accepting"" : false,
     ""PracLocSpecialties"" : [ {
       ""SpcltyPrimInd"" : ""Y"",
       ""SpcltyDsc"" : ""PANCAKES"",
       ""SpcltyCd"" : ""BRKF""
     } ]
   } ],
   ""TheId"" : 8980031,
   ""ProviderType"" : ""FAC"",
   ""PvdrEndDt"" : ""3/31/2008"",
   ""PvdrSpecialties"" : [ {
     ""SpcltyPrimInd"" : ""Y"",
     ""SpcltyDsc"" : ""PANCAKES"",
     ""SpcltyCd"" : ""BRKF""
   } ]
 }",1.0,False,1.0,0,0.0,-1,0,False
