"issue_key","commentId","created","author_username","issue_reporter","issue_created"
"XD-457",110839,"2014-12-19T08:08:17.642+0000","grenfro","grenfro","2013-07-11T14:51:46.000+0000"
"XD-1541",101772,"2014-04-11T11:47:04.433+0000","grenfro","grenfro","2014-04-10T19:29:08.000+0000"
"XD-1353",102126,"2014-04-18T05:29:02.551+0000","thomas.risberg","thomas.risberg","2014-02-27T06:52:14.000+0000"
"XD-1353",103378,"2014-05-15T07:43:53.004+0000","dturanski","thomas.risberg","2014-02-27T06:52:14.000+0000"
"XD-1353",103629,"2014-05-20T02:42:14.250+0000","david_syer","thomas.risberg","2014-02-27T06:52:14.000+0000"
"XD-1353",104164,"2014-06-05T03:22:19.579+0000","eric.bottard","thomas.risberg","2014-02-27T06:52:14.000+0000"
"XD-1554",101776,"2014-04-11T12:20:06.525+0000","mark.fisher","grenfro","2014-04-11T12:11:34.000+0000"
"XD-1554",101777,"2014-04-11T12:23:10.093+0000","grenfro","grenfro","2014-04-11T12:11:34.000+0000"
"XD-1554",101779,"2014-04-11T12:31:12.402+0000","mark.fisher","grenfro","2014-04-11T12:11:34.000+0000"
"XD-1554",101783,"2014-04-11T13:09:40.407+0000","grenfro","grenfro","2014-04-11T12:11:34.000+0000"
"XD-1819",104581,"2014-06-18T06:15:46.604+0000","dturanski","mark.pollack","2014-06-06T10:41:48.000+0000"
"XD-1819",104582,"2014-06-18T06:16:34.123+0000","dturanski","mark.pollack","2014-06-06T10:41:48.000+0000"
"XD-83",90508,"2013-05-31T09:15:49.309+0000","thomas.risberg","mark.pollack","2013-05-20T10:00:02.000+0000"
"XD-674",92701,"2013-08-12T08:44:46.083+0000","hillert","hillert","2013-08-12T08:12:40.000+0000"
"XD-1358",99541,"2014-02-27T18:07:12.503+0000","mark.fisher","dturanski","2014-02-27T12:39:40.000+0000"
"XD-1358",99613,"2014-02-28T15:54:12.335+0000","mark.fisher","dturanski","2014-02-27T12:39:40.000+0000"
"XD-1080",95784,"2013-11-21T09:14:04.521+0000","hillert","mark.pollack","2013-11-18T20:17:33.000+0000"
"XD-529",94253,"2013-10-07T08:48:17.665+0000","mark.pollack","mark.pollack","2013-07-22T09:01:52.000+0000"
"XD-3028",120975,"2015-10-27T15:14:44.751+0000","linkedlist","pharris","2015-05-06T04:33:32.000+0000"
"XD-3265",117903,"2015-07-22T09:05:17.954+0000","sabby","sabby","2015-07-19T18:01:11.000+0000"
"XD-3265",117935,"2015-07-23T05:09:38.298+0000","pharris","sabby","2015-07-19T18:01:11.000+0000"
"XD-3265",118254,"2015-08-04T09:32:24.696+0000","pharris","sabby","2015-07-19T18:01:11.000+0000"
"XD-293",98480,"2014-02-05T09:17:15.179+0000","hillert","hillert","2013-06-20T14:31:15.000+0000"
"XD-293",106034,"2014-07-21T18:17:24.495+0000","iperumal","hillert","2013-06-20T14:31:15.000+0000"
"XD-293",106127,"2014-07-23T07:15:21.229+0000","mark.fisher","hillert","2013-06-20T14:31:15.000+0000"
"XD-2962",116415,"2015-06-08T10:11:40.484+0000","grenfro","sabby","2015-04-17T09:21:52.000+0000"
"XD-2962",116416,"2015-06-08T10:11:55.500+0000","grenfro","sabby","2015-04-17T09:21:52.000+0000"
"XD-1240",97709,"2014-01-21T23:12:50.073+0000","mark.pollack","mark.pollack","2014-01-14T22:58:40.000+0000"
"XD-3366",118748,"2015-08-20T10:00:20.692+0000","eric.bottard","sabby","2015-08-06T15:06:25.000+0000"
"XD-1782",104016,"2014-05-30T16:18:31.993+0000","mark.fisher","pperalta","2014-05-30T14:20:30.000+0000"
"XD-1161",96551,"2013-12-16T06:29:49.426+0000","thomas.risberg","thomas.risberg","2013-12-13T13:33:27.000+0000"
"XD-3711",121966,"2015-11-29T19:40:19.819+0000","sabby","mgervais","2015-11-25T08:51:22.000+0000"
"XD-3711",122259,"2015-12-09T11:17:05.673+0000","mgervais","mgervais","2015-11-25T08:51:22.000+0000"
"XD-730",92930,"2013-08-20T14:04:23.331+0000","aeisenberg","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92932,"2013-08-20T14:32:56.519+0000","mark.pollack","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92933,"2013-08-20T14:33:39.476+0000","mark.pollack","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92948,"2013-08-21T08:34:57.867+0000","aeisenberg","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92949,"2013-08-21T08:39:03.355+0000","mark.pollack","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92951,"2013-08-21T08:40:42.690+0000","mark.pollack","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92952,"2013-08-21T09:07:05.829+0000","aeisenberg","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92953,"2013-08-21T09:12:43.513+0000","mark.pollack","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92954,"2013-08-21T09:45:38.505+0000","aeisenberg","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92959,"2013-08-21T10:18:24.041+0000","sandrews","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",92961,"2013-08-21T11:09:22.783+0000","aeisenberg","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-730",93007,"2013-08-22T12:43:59.702+0000","aeisenberg","mark.pollack","2013-08-20T13:57:48.000+0000"
"XD-378",91617,"2013-07-10T05:24:42.431+0000","eric.bottard","dturanski","2013-07-03T14:16:24.000+0000"
"XD-2824",121823,"2015-11-24T14:53:58.860+0000","sabby","thomas.risberg","2015-03-16T11:55:58.000+0000"
"XD-665",92656,"2013-08-09T18:42:57.923+0000","iperumal","iperumal","2013-08-09T17:13:03.000+0000"
"XD-1614",102352,"2014-04-23T12:00:45.824+0000","iperumal","iperumal","2014-04-23T10:55:40.000+0000"
"XD-1039",98121,"2014-01-28T22:48:22.584+0000","mark.pollack","eric.bottard","2013-11-07T02:10:12.000+0000"
"XD-1039",98144,"2014-01-29T04:39:23.907+0000","eric.bottard","eric.bottard","2013-11-07T02:10:12.000+0000"
"XD-1039",99248,"2014-02-24T06:35:39.066+0000","eric.bottard","eric.bottard","2013-11-07T02:10:12.000+0000"
"XD-3169",117214,"2015-07-02T12:11:08.777+0000","mminella","sabby","2015-06-09T08:42:07.000+0000"
"XD-2432",111970,"2015-01-26T09:34:51.889+0000","mark.fisher","sabby","2014-12-06T11:42:02.000+0000"
"XD-827",93425,"2013-09-08T11:52:10.790+0000","mark.fisher","dturanski","2013-09-07T14:18:42.000+0000"
"XD-2817",113456,"2015-03-13T11:23:11.798+0000","dturanski","fredmelo","2015-03-13T11:07:02.000+0000"
"XD-2817",113458,"2015-03-13T11:39:52.469+0000","fredmelo","fredmelo","2015-03-13T11:07:02.000+0000"
"XD-2817",113467,"2015-03-13T12:16:39.343+0000","dturanski","fredmelo","2015-03-13T11:07:02.000+0000"
"XD-2817",113473,"2015-03-13T15:35:20.578+0000","fredmelo","fredmelo","2015-03-13T11:07:02.000+0000"
"XD-2817",113474,"2015-03-13T15:50:29.807+0000","dturanski","fredmelo","2015-03-13T11:07:02.000+0000"
"XD-2817",113476,"2015-03-14T07:35:57.125+0000","dturanski","fredmelo","2015-03-13T11:07:02.000+0000"
"XD-1810",104383,"2014-06-10T13:17:44.327+0000","grenfro","grenfro","2014-06-05T07:09:52.000+0000"
"XD-1810",104473,"2014-06-12T12:08:12.615+0000","grenfro","grenfro","2014-06-05T07:09:52.000+0000"
"XD-169",90569,"2013-06-03T20:42:51.142+0000","jencompgeek","jencompgeek","2013-06-03T09:50:08.000+0000"
"XD-2594",111642,"2015-01-15T09:12:44.811+0000","thomas.risberg","thomas.risberg","2015-01-14T09:00:52.000+0000"
"XD-1496",101558,"2014-04-08T09:40:19.541+0000","iperumal","grenfro","2014-04-07T08:38:28.000+0000"
"XD-1496",102361,"2014-04-23T12:58:58.403+0000","mark.pollack","grenfro","2014-04-07T08:38:28.000+0000"
"XD-1496",102632,"2014-04-29T10:23:01.513+0000","mark.fisher","grenfro","2014-04-07T08:38:28.000+0000"
"XD-1783",104015,"2014-05-30T16:17:56.484+0000","mark.fisher","mark.fisher","2014-05-30T14:32:28.000+0000"
"XD-1152",97865,"2014-01-24T05:58:08.959+0000","mark.pollack","iperumal","2013-12-09T09:31:00.000+0000"
"XD-1152",103338,"2014-05-15T02:03:00.542+0000","eric.bottard","iperumal","2013-12-09T09:31:00.000+0000"
"XD-1018",95158,"2013-11-04T11:29:40.002+0000","luke","luke","2013-10-28T11:06:30.000+0000"
"XD-789",93241,"2013-09-02T01:43:12.619+0000","eric.bottard","mark.fisher","2013-08-29T10:37:56.000+0000"
"XD-1579",102008,"2014-04-15T21:46:42.001+0000","mark.fisher","mark.fisher","2014-04-15T08:57:40.000+0000"
"XD-2050",106615,"2014-08-05T03:47:40.114+0000","jvalkeal","glingappa","2014-08-04T10:43:28.000+0000"
"XD-2050",106669,"2014-08-06T13:31:22.232+0000","aclement","glingappa","2014-08-04T10:43:28.000+0000"
"XD-2050",107149,"2014-08-22T12:43:11.219+0000","sabby","glingappa","2014-08-04T10:43:28.000+0000"
"XD-1344",102365,"2014-04-23T13:17:46.803+0000","mark.pollack","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102503,"2014-04-25T13:26:10.022+0000","aclement","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102714,"2014-04-30T11:43:47.987+0000","mark.fisher","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102763,"2014-05-01T10:44:06.049+0000","aclement","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102775,"2014-05-01T11:47:16.293+0000","aclement","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102776,"2014-05-01T11:53:12.836+0000","mark.fisher","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102777,"2014-05-01T12:05:52.259+0000","aclement","eserrano","2014-02-24T11:53:17.000+0000"
"XD-1344",102786,"2014-05-01T13:37:58.018+0000","mark.fisher","eserrano","2014-02-24T11:53:17.000+0000"
"XD-549",92434,"2013-08-05T15:04:29.098+0000","iperumal","eric.bottard","2013-07-25T05:40:31.000+0000"
"XD-3027",115520,"2015-05-11T07:57:54.145+0000","grussell","grussell","2015-05-06T04:29:05.000+0000"
"XD-3027",115655,"2015-05-14T13:58:41.973+0000","grussell","grussell","2015-05-06T04:29:05.000+0000"
"XD-1119",96183,"2013-12-06T07:26:40.081+0000","grenfro","iperumal","2013-11-25T11:11:25.000+0000"
"XD-3636",120831,"2015-10-22T05:45:58.709+0000","aclement","sabby","2015-10-21T21:53:01.000+0000"
"XD-3636",120845,"2015-10-22T19:03:51.410+0000","aclement","sabby","2015-10-21T21:53:01.000+0000"
"XD-1284",106072,"2014-07-22T10:20:27.116+0000","mark.fisher","eric.bottard","2014-01-30T07:29:09.000+0000"
"XD-1284",121839,"2015-11-24T16:01:32.278+0000","sabby","eric.bottard","2014-01-30T07:29:09.000+0000"
"XD-206",90663,"2013-06-07T08:33:41.609+0000","iperumal","iperumal","2013-06-06T15:36:59.000+0000"
"XD-206",90671,"2013-06-07T14:44:15.533+0000","mark.fisher","iperumal","2013-06-06T15:36:59.000+0000"
"XD-1770",103915,"2014-05-28T09:45:22.371+0000","mark.fisher","iperumal","2014-05-28T08:13:29.000+0000"
"XD-685",93181,"2013-08-29T05:40:33.253+0000","mark.fisher","grussell","2013-08-12T15:22:59.000+0000"
"XD-685",93218,"2013-08-30T13:09:35.319+0000","aclement","grussell","2013-08-12T15:22:59.000+0000"
"XD-685",93398,"2013-09-06T13:21:50.201+0000","mark.fisher","grussell","2013-08-12T15:22:59.000+0000"
"XD-3565",121152,"2015-11-01T23:45:30.575+0000","sabby","sabby","2015-09-30T22:26:42.000+0000"
"XD-1339",99939,"2014-03-06T20:45:45.486+0000","cblack","cblack","2014-02-20T10:19:43.000+0000"
"XD-1339",102684,"2014-04-30T06:30:58.209+0000","mark.fisher","cblack","2014-02-20T10:19:43.000+0000"
"XD-1834",104387,"2014-06-10T15:01:00.284+0000","mark.fisher","mark.pollack","2014-06-10T03:45:37.000+0000"
"XD-264",91119,"2013-06-21T04:29:05.413+0000","eric.bottard","eric.bottard","2013-06-18T07:22:19.000+0000"
"XD-3337",121138,"2015-11-01T23:41:44.593+0000","sabby","sabby","2015-08-04T13:42:04.000+0000"
"XD-1941",105552,"2014-07-09T16:21:33.273+0000","thomas.risberg","thomas.risberg","2014-07-09T13:39:02.000+0000"
"XD-2605",111687,"2015-01-16T12:27:36.816+0000","grenfro","grenfro","2015-01-16T12:23:04.000+0000"
"XD-2605",111695,"2015-01-16T14:31:26.568+0000","grenfro","grenfro","2015-01-16T12:23:04.000+0000"
"XD-2299",109825,"2014-11-18T18:26:29.361+0000","sabby","sabby","2014-10-30T18:40:58.000+0000"
"XD-3029",115298,"2015-05-06T06:55:16.988+0000","bzeyben","bzeyben","2015-05-06T04:39:36.000+0000"
"XD-3029",116105,"2015-05-26T09:52:17.712+0000","sabby","bzeyben","2015-05-06T04:39:36.000+0000"
"XD-478",91802,"2013-07-16T14:13:38.262+0000","dturanski","dturanski","2013-07-15T04:35:17.000+0000"
"XD-2536",113248,"2015-03-07T09:40:29.724+0000","sabby","dallaybatta","2014-12-24T21:22:03.000+0000"
"XD-2384",110258,"2014-12-02T11:28:50.995+0000","dturanski","sabby","2014-11-20T07:31:09.000+0000"
"XD-2384",111786,"2015-01-20T09:44:38.760+0000","dturanski","sabby","2014-11-20T07:31:09.000+0000"
"XD-35",89620,"2013-04-24T20:16:58.182+0000","hillert","mark.pollack","2013-04-22T08:46:13.000+0000"
"XD-2291",109176,"2014-10-29T18:15:37.382+0000","hillert","hillert","2014-10-29T10:40:49.000+0000"
"XD-2254",108983,"2014-10-23T20:38:41.184+0000","chrisschaefer","sabby","2014-10-16T16:07:26.000+0000"
"XD-139",90396,"2013-05-28T12:13:30.426+0000","iperumal","mark.pollack","2013-05-28T10:33:26.000+0000"
"XD-17",97455,"2014-01-16T22:20:31.684+0000","mark.pollack","mark.pollack","2013-04-12T05:50:17.000+0000"
"XD-816",93397,"2013-09-06T11:59:16.009+0000","aclement","aclement","2013-09-06T11:43:40.000+0000"
"XD-816",94104,"2013-10-01T13:24:47.991+0000","mark.fisher","aclement","2013-09-06T11:43:40.000+0000"
"XD-853",94406,"2013-10-11T02:37:35.853+0000","eric.bottard","hillert","2013-09-16T14:52:59.000+0000"
"XD-1532",101704,"2014-04-10T12:57:11.695+0000","iperumal","pperalta","2014-04-10T12:19:15.000+0000"
"XD-1532",101711,"2014-04-10T14:05:13.838+0000","iperumal","pperalta","2014-04-10T12:19:15.000+0000"
"XD-173",90622,"2013-06-05T14:17:41.698+0000","jencompgeek","mark.pollack","2013-06-03T10:02:50.000+0000"
"XD-87",90420,"2013-05-29T07:04:53.257+0000","dturanski","mark.pollack","2013-05-20T10:01:20.000+0000"
"XD-2506",112012,"2015-01-27T14:47:54.460+0000","sabby","mcampbellspring","2014-12-15T14:18:11.000+0000"
"XD-1345",100082,"2014-03-10T14:49:27.298+0000","mark.fisher","eric.bottard","2014-02-25T07:10:50.000+0000"
"XD-1021",99245,"2014-02-24T06:35:20.725+0000","eric.bottard","eric.bottard","2013-10-29T02:45:23.000+0000"
"XD-819",93401,"2013-09-06T17:01:22.490+0000","kkrueger","kkrueger","2013-09-06T13:01:09.000+0000"
"XD-819",98029,"2014-01-27T21:42:43.997+0000","mark.pollack","kkrueger","2013-09-06T13:01:09.000+0000"
"XD-1545",105039,"2014-06-27T13:44:06.632+0000","mark.pollack","grenfro","2014-04-11T06:46:53.000+0000"
"XD-1545",105165,"2014-07-01T08:51:59.957+0000","grenfro","grenfro","2014-04-11T06:46:53.000+0000"
"XD-95",116891,"2015-06-19T09:14:34.880+0000","mark.pollack","dturanski","2013-05-20T11:04:24.000+0000"
"XD-1784",104076,"2014-06-02T21:11:58.711+0000","iperumal","iperumal","2014-05-30T15:31:50.000+0000"
"XD-1784",104205,"2014-06-05T17:21:00.563+0000","iperumal","iperumal","2014-05-30T15:31:50.000+0000"
"XD-3505",120167,"2015-09-30T10:48:49.486+0000","zteve","sabby","2015-09-25T16:37:33.000+0000"
"XD-3505",120168,"2015-09-30T11:02:33.825+0000","zteve","sabby","2015-09-25T16:37:33.000+0000"
"XD-1752",103768,"2014-05-23T10:49:45.666+0000","mark.pollack","aracelih","2014-05-22T20:48:54.000+0000"
"XD-1752",103773,"2014-05-23T12:51:21.966+0000","aracelih","aracelih","2014-05-22T20:48:54.000+0000"
"XD-1752",103775,"2014-05-23T13:38:09.860+0000","dturanski","aracelih","2014-05-22T20:48:54.000+0000"
"XD-1752",104135,"2014-06-04T07:10:43.267+0000","dturanski","aracelih","2014-05-22T20:48:54.000+0000"
"XD-3202",117110,"2015-06-30T07:21:54.524+0000","grenfro","sabby","2015-06-23T08:45:37.000+0000"
"XD-3202",117111,"2015-06-30T07:27:23.475+0000","grenfro","sabby","2015-06-23T08:45:37.000+0000"
"XD-3202",117112,"2015-06-30T07:27:42.311+0000","grenfro","sabby","2015-06-23T08:45:37.000+0000"
"XD-3202",117119,"2015-06-30T09:17:39.627+0000","hillert","sabby","2015-06-23T08:45:37.000+0000"
"XD-2482",111697,"2015-01-16T18:05:00.448+0000","mark.fisher","emedina","2014-12-09T06:12:27.000+0000"
"XD-1440",101013,"2014-03-26T13:32:26.583+0000","mark.pollack","eric.bottard","2014-03-24T04:20:54.000+0000"
"XD-1440",101074,"2014-03-28T00:30:55.227+0000","prietzler","eric.bottard","2014-03-24T04:20:54.000+0000"
"XD-1440",104264,"2014-06-06T12:23:14.828+0000","mark.pollack","eric.bottard","2014-03-24T04:20:54.000+0000"
"XD-1365",102334,"2014-04-23T07:59:47.761+0000","iperumal","eric.bottard","2014-03-04T03:16:08.000+0000"
"XD-1365",102418,"2014-04-24T08:13:52.059+0000","mark.fisher","eric.bottard","2014-03-04T03:16:08.000+0000"
"XD-1586",104134,"2014-06-04T07:07:13.176+0000","dturanski","dturanski","2014-04-16T13:01:08.000+0000"
"XD-1586",104871,"2014-06-25T09:11:54.036+0000","pperalta","dturanski","2014-04-16T13:01:08.000+0000"
"XD-351",94047,"2013-09-30T08:17:30.263+0000","luke","luke","2013-07-01T07:33:09.000+0000"
"XD-3365",121577,"2015-11-14T16:01:27.051+0000","sabby","sabby","2015-08-06T15:05:11.000+0000"
"XD-3145",118294,"2015-08-05T09:29:38.802+0000","mminella","mminella","2015-06-04T12:54:11.000+0000"
"XD-275",109951,"2014-11-24T00:08:36.244+0000","jvalkeal","mark.pollack","2013-06-19T08:13:18.000+0000"
"XD-275",113489,"2015-03-14T17:22:24.909+0000","sabby","mark.pollack","2013-06-19T08:13:18.000+0000"
"XD-1270",104710,"2014-06-23T06:34:34.516+0000","mark.fisher","mark.pollack","2014-01-27T20:51:07.000+0000"
"XD-2797",113287,"2015-03-09T06:13:52.399+0000","mark.fisher","sabby","2015-03-07T13:42:48.000+0000"
"XD-2797",113664,"2015-03-20T09:04:38.420+0000","sabby","sabby","2015-03-07T13:42:48.000+0000"
"XD-2927",114387,"2015-04-09T07:15:09.037+0000","dturanski","kdowbecki","2015-04-08T09:48:55.000+0000"
"XD-2927",114397,"2015-04-09T10:40:55.844+0000","kdowbecki","kdowbecki","2015-04-08T09:48:55.000+0000"
"XD-2927",114401,"2015-04-09T12:43:29.800+0000","dturanski","kdowbecki","2015-04-08T09:48:55.000+0000"
"XD-2177",109367,"2014-11-05T15:32:56.820+0000","thomas.risberg","thomas.risberg","2014-09-25T09:47:22.000+0000"
"XD-2288",109097,"2014-10-28T01:33:25.196+0000","jvalkeal","sabby","2014-10-27T16:11:42.000+0000"
"XD-2288",109346,"2014-11-04T07:25:20.670+0000","mark.pollack","sabby","2014-10-27T16:11:42.000+0000"
"XD-505",91836,"2013-07-18T06:55:47.306+0000","eric.bottard","iperumal","2013-07-17T15:12:15.000+0000"
"XD-505",94409,"2013-10-11T02:43:19.840+0000","eric.bottard","iperumal","2013-07-17T15:12:15.000+0000"
"XD-3472",119501,"2015-09-18T07:30:45.813+0000","gmittendorfer","dturanski","2015-09-14T15:37:56.000+0000"
"XD-1186",96766,"2013-12-23T12:43:45.067+0000","mark.pollack","iperumal","2013-12-23T11:14:14.000+0000"
"XD-1186",96781,"2013-12-24T01:45:11.032+0000","david_syer","iperumal","2013-12-23T11:14:14.000+0000"
"XD-1186",96785,"2013-12-24T04:35:37.971+0000","david_syer","iperumal","2013-12-23T11:14:14.000+0000"
"XD-1186",96906,"2014-01-02T08:51:00.919+0000","mark.pollack","iperumal","2013-12-23T11:14:14.000+0000"
"XD-1186",96997,"2014-01-06T07:44:11.987+0000","luke","iperumal","2013-12-23T11:14:14.000+0000"
"XD-1935",105986,"2014-07-21T07:50:24.121+0000","mark.pollack","eric.bottard","2014-07-09T09:37:16.000+0000"
"XD-1935",106126,"2014-07-23T07:15:05.869+0000","eric.bottard","eric.bottard","2014-07-09T09:37:16.000+0000"
"XD-1935",106392,"2014-07-28T11:37:18.559+0000","iperumal","eric.bottard","2014-07-09T09:37:16.000+0000"
"XD-2179",109871,"2014-11-20T07:34:09.298+0000","mark.pollack","sabby","2014-09-25T20:18:46.000+0000"
"XD-2179",119078,"2015-09-01T23:26:35.451+0000","tzolov","sabby","2014-09-25T20:18:46.000+0000"
"XD-576",92227,"2013-07-30T09:25:51.743+0000","eric.bottard","mark.pollack","2013-07-29T23:24:39.000+0000"
"XD-576",92235,"2013-07-30T13:48:59.033+0000","hillert","mark.pollack","2013-07-29T23:24:39.000+0000"
"XD-576",92260,"2013-07-31T07:34:10.346+0000","hillert","mark.pollack","2013-07-29T23:24:39.000+0000"
"XD-2486",110545,"2014-12-09T07:58:09.486+0000","jahubba","jahubba","2014-12-09T07:55:02.000+0000"
"XD-2486",111114,"2015-01-05T10:05:41.032+0000","sabby","jahubba","2014-12-09T07:55:02.000+0000"
"XD-2486",111115,"2015-01-05T10:08:24.964+0000","mminella","jahubba","2014-12-09T07:55:02.000+0000"
"XD-2486",111195,"2015-01-07T05:29:31.166+0000","jahubba","jahubba","2014-12-09T07:55:02.000+0000"
"XD-562",104132,"2014-06-04T06:08:59.561+0000","dturanski","mark.pollack","2013-07-29T10:10:23.000+0000"
"XD-562",104251,"2014-06-06T11:15:52.789+0000","mark.pollack","mark.pollack","2013-07-29T10:10:23.000+0000"
"XD-1954",105989,"2014-07-21T08:14:41.880+0000","mark.pollack","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106015,"2014-07-21T11:18:49.953+0000","iperumal","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106016,"2014-07-21T11:26:17.737+0000","iperumal","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106022,"2014-07-21T12:08:40.156+0000","pperalta","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106024,"2014-07-21T12:36:14.498+0000","iperumal","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106025,"2014-07-21T12:55:46.131+0000","iperumal","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106026,"2014-07-21T13:12:01.535+0000","iperumal","iperumal","2014-07-11T10:33:13.000+0000"
"XD-1954",106027,"2014-07-21T13:29:12.921+0000","iperumal","iperumal","2014-07-11T10:33:13.000+0000"
"XD-3489",121154,"2015-11-01T23:45:53.708+0000","sabby","sabby","2015-09-21T15:01:48.000+0000"
"XD-3526",121584,"2015-11-14T16:01:27.328+0000","sabby","sabby","2015-09-28T22:30:18.000+0000"
"XD-339",91404,"2013-07-01T03:07:11.058+0000","iperumal","iperumal","2013-06-26T10:39:57.000+0000"
"XD-2661",112710,"2015-02-23T08:41:05.703+0000","sabby","sabby","2015-01-29T09:53:30.000+0000"
"XD-1895",105037,"2014-06-27T13:28:00.439+0000","mark.pollack","mark.pollack","2014-06-27T13:27:22.000+0000"
"XD-1134",96138,"2013-12-05T05:06:49.717+0000","mark.fisher","grenfro","2013-12-02T18:27:06.000+0000"
"XD-943",98118,"2014-01-28T22:27:07.234+0000","mark.pollack","eric.bottard","2013-10-10T08:39:15.000+0000"
"XD-943",98134,"2014-01-29T01:09:23.273+0000","eric.bottard","eric.bottard","2013-10-10T08:39:15.000+0000"
"XD-943",98136,"2014-01-29T01:17:08.506+0000","eric.bottard","eric.bottard","2013-10-10T08:39:15.000+0000"
"XD-3530",121575,"2015-11-14T16:01:26.946+0000","sabby","sabby","2015-09-28T22:32:27.000+0000"
"XD-658",92816,"2013-08-15T14:51:20.483+0000","grussell","grussell","2013-08-09T12:36:44.000+0000"
"XD-1491",101442,"2014-04-04T14:57:05.962+0000","dturanski","dturanski","2014-04-04T14:53:23.000+0000"
"XD-1491",101450,"2014-04-04T17:42:53.228+0000","mark.fisher","dturanski","2014-04-04T14:53:23.000+0000"
"XD-3373",118918,"2015-08-27T15:21:26.628+0000","thomas.risberg","thomas.risberg","2015-08-07T16:13:19.000+0000"
"XD-1540",101760,"2014-04-11T08:06:21.165+0000","pperalta","mark.fisher","2014-04-10T18:43:35.000+0000"
"XD-1585",104450,"2014-06-12T05:13:17.655+0000","mark.fisher","dturanski","2014-04-16T11:51:09.000+0000"
"XD-531",93637,"2013-09-17T08:57:23.229+0000","mark.pollack","mark.pollack","2013-07-22T09:02:37.000+0000"
"XD-531",93831,"2013-09-24T07:07:15.362+0000","mark.fisher","mark.pollack","2013-07-22T09:02:37.000+0000"
"XD-531",93894,"2013-09-25T06:56:14.603+0000","mark.fisher","mark.pollack","2013-07-22T09:02:37.000+0000"
"XD-3018",115137,"2015-05-01T07:03:27.841+0000","thomas.risberg","thomas.risberg","2015-04-30T11:17:44.000+0000"
"XD-1247",97439,"2014-01-16T13:31:28.920+0000","mark.fisher","dturanski","2014-01-16T10:56:06.000+0000"
"XD-364",91560,"2013-07-08T08:48:13.063+0000","hillert","mark.pollack","2013-07-01T10:21:27.000+0000"
"XD-2964",121149,"2015-11-01T23:41:45.123+0000","sabby","sabby","2015-04-17T09:26:39.000+0000"
"XD-1595",102144,"2014-04-18T17:26:09.643+0000","iperumal","iperumal","2014-04-18T14:11:44.000+0000"
"XD-1595",102235,"2014-04-21T18:27:25.161+0000","mark.fisher","iperumal","2014-04-18T14:11:44.000+0000"
"XD-1361",99632,"2014-03-02T07:18:59.900+0000","psoares","psoares","2014-03-02T07:08:11.000+0000"
"XD-1361",100169,"2014-03-11T19:50:39.400+0000","mark.pollack","psoares","2014-03-02T07:08:11.000+0000"
"XD-3013",115102,"2015-04-30T07:12:04.068+0000","grussell","eric.bottard","2015-04-30T06:33:09.000+0000"
"XD-3332",119300,"2015-09-08T12:32:02.696+0000","pharris","pharris","2015-08-04T08:57:26.000+0000"
"XD-1213",97436,"2014-01-16T12:07:08.630+0000","mark.fisher","eric.bottard","2014-01-09T05:30:20.000+0000"
"XD-1979",105827,"2014-07-16T06:25:56.214+0000","grenfro","grenfro","2014-07-15T17:29:31.000+0000"
"XD-1175",97247,"2014-01-13T01:59:45.358+0000","eric.bottard","eric.bottard","2013-12-18T04:49:08.000+0000"
"XD-3243",117886,"2015-07-22T06:07:35.385+0000","dturanski","dturanski","2015-07-09T05:41:51.000+0000"
"XD-1113",98225,"2014-01-30T21:31:46.892+0000","mark.pollack","david_syer","2013-11-25T06:50:47.000+0000"
"XD-1377",99947,"2014-03-07T05:42:58.327+0000","mark.fisher","mark.fisher","2014-03-07T05:40:25.000+0000"
"XD-1377",99950,"2014-03-07T06:02:25.231+0000","eric.bottard","mark.fisher","2014-03-07T05:40:25.000+0000"
"XD-1377",101892,"2014-04-14T09:02:45.323+0000","mark.fisher","mark.fisher","2014-03-07T05:40:25.000+0000"
