"issue_key","commentId","created","author_username","issue_reporter","issue_created"
"USERGRID-1053",15083580,"2016-01-05T19:13:01.551+0000","jeffreyawest","jeffreyawest","2015-10-21T16:11:15.000+0000"
"USERGRID-750",15118299,"2016-01-26T23:45:20.713+0000","greyes","brandonshelley","2015-06-12T17:06:10.000+0000"
"USERGRID-1090",15083662,"2016-01-05T19:51:33.648+0000","jeffreyawest","jeffreyawest","2015-11-04T16:45:32.000+0000"
"USERGRID-1090",15219106,"2016-03-31T00:17:28.199+0000","mdunker","jeffreyawest","2015-11-04T16:45:32.000+0000"
"USERGRID-1085",15083572,"2016-01-05T19:09:55.105+0000","jeffreyawest","jeffreyawest","2015-11-02T16:25:26.000+0000"
"USERGRID-751",14586312,"2015-06-15T16:58:11.433+0000","safeldm","tnine","2015-06-15T16:44:41.000+0000"
"USERGRID-989",14740021,"2015-09-11T02:02:09.802+0000","tnine","tnine","2015-09-01T22:16:59.000+0000"
"USERGRID-745",14591952,"2015-06-18T15:17:07.616+0000","djohnson","safeldm","2015-06-11T17:28:12.000+0000"
"USERGRID-745",14593357,"2015-06-19T11:54:59.264+0000","djohnson","safeldm","2015-06-11T17:28:12.000+0000"
"USERGRID-1052",14971756,"2015-10-23T20:12:22.004+0000","tnine","tnine","2015-10-21T15:22:36.000+0000"
"USERGRID-1052",14971758,"2015-10-23T20:12:37.314+0000","tnine","tnine","2015-10-21T15:22:36.000+0000"
"USERGRID-779",14617992,"2015-07-08T05:14:15.166+0000","mrusso","mrusso","2015-07-02T16:56:46.000+0000"
"USERGRID-584",14532907,"2015-05-07T15:58:24.913+0000","safeldm","greyes","2015-04-21T21:55:05.000+0000"
"USERGRID-584",14565072,"2015-05-29T17:07:40.513+0000","greyes","greyes","2015-04-21T21:55:05.000+0000"
"USERGRID-221",14967810,"2015-10-21T20:24:44.731+0000","jeffreyawest","djohnson","2014-08-28T17:34:09.000+0000"
"USERGRID-221",15384826,"2016-07-19T20:45:56.425+0000","djohnson","djohnson","2014-08-28T17:34:09.000+0000"
"USERGRID-221",15386307,"2016-07-20T17:57:47.931+0000","djohnson","djohnson","2014-08-28T17:34:09.000+0000"
"USERGRID-221",15394353,"2016-07-26T19:04:49.241+0000","githubbot","djohnson","2014-08-28T17:34:09.000+0000"
"USERGRID-1278",15241448,"2016-04-14T16:28:28.358+0000","githubbot","djohnson","2016-04-14T16:24:38.000+0000"
"USERGRID-1278",15242096,"2016-04-14T23:01:34.722+0000","githubbot","djohnson","2016-04-14T16:24:38.000+0000"
"USERGRID-1278",15382861,"2016-07-18T19:09:32.078+0000","djohnson","djohnson","2016-04-14T16:24:38.000+0000"
"USERGRID-1278",15382862,"2016-07-18T19:09:43.427+0000","djohnson","djohnson","2016-04-14T16:24:38.000+0000"
"USERGRID-209",14103938,"2014-08-20T14:33:22.758+0000","djohnson","djohnson","2014-08-13T15:38:54.000+0000"
"USERGRID-209",14244824,"2014-12-12T21:40:09.057+0000","djohnson","djohnson","2014-08-13T15:38:54.000+0000"
"USERGRID-1244",15291377,"2016-05-19T16:07:15.575+0000","mrusso","mrusso","2016-01-31T16:25:17.000+0000"
"USERGRID-396",14357847,"2015-03-12T00:00:28.628+0000","githubbot","greyes","2015-02-18T18:39:31.000+0000"
"USERGRID-396",14362623,"2015-03-16T00:25:08.683+0000","githubbot","greyes","2015-02-18T18:39:31.000+0000"
"USERGRID-396",14363382,"2015-03-16T15:55:41.023+0000","greyes","greyes","2015-02-18T18:39:31.000+0000"
"USERGRID-1318",15487857,"2016-09-13T17:35:11.292+0000","djohnson","djohnson","2016-09-12T15:02:28.000+0000"
"USERGRID-1318",15654664,"2016-11-10T17:46:50.903+0000","githubbot","djohnson","2016-09-12T15:02:28.000+0000"
"USERGRID-1318",15657500,"2016-11-11T16:51:14.693+0000","githubbot","djohnson","2016-09-12T15:02:28.000+0000"
"USERGRID-1318",15804704,"2017-01-06T14:57:55.332+0000","djohnson","djohnson","2016-09-12T15:02:28.000+0000"
"USERGRID-427",14339286,"2015-02-26T22:12:40.647+0000","todd@spidertracks.co.nz","djohnson","2015-02-26T22:04:44.000+0000"
"USERGRID-427",14339317,"2015-02-26T22:31:13.773+0000","djohnson","djohnson","2015-02-26T22:04:44.000+0000"
"USERGRID-427",14340315,"2015-02-27T15:56:54.210+0000","djohnson","djohnson","2015-02-26T22:04:44.000+0000"
"USERGRID-427",14340865,"2015-02-27T21:46:32.742+0000","djohnson","djohnson","2015-02-26T22:04:44.000+0000"
"USERGRID-427",14340866,"2015-02-27T21:46:49.025+0000","djohnson","djohnson","2015-02-26T22:04:44.000+0000"
"USERGRID-341",14376367,"2015-03-23T18:43:28.809+0000","greyes","greyes","2015-01-09T23:48:19.000+0000"
"USERGRID-8",13857637,"2013-12-27T18:54:51.687+0000","rockerston","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13857646,"2013-12-27T19:08:30.801+0000","jfarrell","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13857651,"2013-12-27T19:12:51.422+0000","rockerston","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13857655,"2013-12-27T19:14:56.323+0000","jfarrell","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13858708,"2013-12-30T11:05:52.467+0000","sungju","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13858869,"2013-12-30T15:25:27.409+0000","edanuff","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13859144,"2013-12-30T22:40:32.213+0000","sungju","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-8",13889028,"2014-02-02T19:18:39.176+0000","malaka","rockerston","2013-12-27T18:51:05.000+0000"
"USERGRID-180",14076351,"2014-07-28T16:30:33.951+0000","amuramoto","amuramoto","2014-06-25T18:28:40.000+0000"
"USERGRID-816",14700306,"2015-08-17T22:02:57.246+0000","jeffreyawest","jeffreyawest","2015-07-12T21:14:33.000+0000"
"USERGRID-25",14095932,"2014-08-13T18:55:36.795+0000","stliu","rockerston","2014-01-28T00:49:03.000+0000"
"USERGRID-31",13995263,"2014-05-12T17:14:40.473+0000","malaka","rockerston","2014-01-28T01:12:33.000+0000"
"USERGRID-157",14017251,"2014-06-03T23:19:56.669+0000","yigits","yigits","2014-05-27T12:24:35.000+0000"
"USERGRID-27",14988356,"2015-11-03T22:52:57.502+0000","mrusso","rockerston","2014-01-28T00:56:04.000+0000"
"USERGRID-1118",15278868,"2016-05-10T20:50:16.559+0000","greyes","djohnson","2015-11-17T15:47:38.000+0000"
"USERGRID-627",14530733,"2015-05-06T15:33:45.151+0000","safeldm","jeffreyawest","2015-05-06T00:43:38.000+0000"
"USERGRID-633",14530734,"2015-05-06T15:34:43.464+0000","safeldm","jeffreyawest","2015-05-06T00:44:29.000+0000"
"USERGRID-33",14031148,"2014-06-13T20:51:21.121+0000","rockerston","rockerston","2014-01-28T19:06:58.000+0000"
"USERGRID-800",14725814,"2015-09-01T18:09:25.649+0000","jeffreyawest","jeffreyawest","2015-07-12T16:19:15.000+0000"
"USERGRID-182",14046415,"2014-06-27T21:29:00.707+0000","greyes","greyes","2014-06-25T20:45:57.000+0000"
"USERGRID-182",14047790,"2014-06-30T16:03:10.411+0000","greyes","greyes","2014-06-25T20:45:57.000+0000"
"USERGRID-419",15317164,"2016-06-06T20:27:10.543+0000","djohnson","djohnson","2015-02-26T16:42:37.000+0000"
"USERGRID-425",15129153,"2016-02-02T22:13:43.451+0000","jeffreyawest","tnine","2015-02-26T20:45:37.000+0000"
"USERGRID-431",14624145,"2015-07-13T03:00:46.769+0000","jeffreyawest","jeffreyawest","2015-02-27T00:58:27.000+0000"
"USERGRID-1252",15154725,"2016-02-19T19:33:09.859+0000","greyes","mrusso","2016-02-03T02:17:52.000+0000"
"USERGRID-579",14502175,"2015-04-20T00:00:10.978+0000","pandacat","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14506614,"2015-04-22T07:56:48.345+0000","pandacat","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14507072,"2015-04-22T13:34:23.578+0000","djohnson","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14507271,"2015-04-22T15:38:14.792+0000","pandacat","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14507428,"2015-04-22T17:07:31.787+0000","djohnson","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14513292,"2015-04-26T22:04:35.815+0000","githubbot","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14523264,"2015-05-01T14:44:47.284+0000","githubbot","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14542295,"2015-05-13T17:39:00.563+0000","djohnson","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14543484,"2015-05-14T10:59:28.806+0000","pandacat","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14543939,"2015-05-14T16:10:55.330+0000","djohnson","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14572754,"2015-06-04T13:36:25.006+0000","djohnson","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-579",14610971,"2015-07-01T20:42:49.234+0000","djohnson","pandacat","2015-04-19T17:57:02.000+0000"
"USERGRID-1246",15263125,"2016-04-28T22:06:59.651+0000","greyes","jeffreyawest","2016-01-31T18:39:09.000+0000"
"USERGRID-1246",15264367,"2016-04-29T17:20:12.833+0000","greyes","jeffreyawest","2016-01-31T18:39:09.000+0000"
"USERGRID-1246",15277092,"2016-05-09T21:34:11.855+0000","greyes","jeffreyawest","2016-01-31T18:39:09.000+0000"
"USERGRID-237",14725840,"2015-09-01T18:19:18.185+0000","jeffreyawest","djohnson","2014-10-03T18:43:54.000+0000"
"USERGRID-545",14486055,"2015-04-08T21:13:14.082+0000","zznate","jeffreyawest","2015-04-06T00:04:53.000+0000"
"USERGRID-545",14700307,"2015-08-17T22:03:50.478+0000","jeffreyawest","jeffreyawest","2015-04-06T00:04:53.000+0000"
"USERGRID-545",14700308,"2015-08-17T22:04:12.261+0000","jeffreyawest","jeffreyawest","2015-04-06T00:04:53.000+0000"
"USERGRID-545",14712039,"2015-08-25T21:49:51.193+0000","jeffreyawest","jeffreyawest","2015-04-06T00:04:53.000+0000"
"USERGRID-545",14715787,"2015-08-27T00:09:44.212+0000","safeldm","jeffreyawest","2015-04-06T00:04:53.000+0000"
"USERGRID-1291",15317038,"2016-06-06T19:18:20.737+0000","djohnson","djohnson","2016-05-23T23:35:27.000+0000"
"USERGRID-1291",15382855,"2016-07-18T19:07:42.048+0000","djohnson","djohnson","2016-05-23T23:35:27.000+0000"
"USERGRID-1291",15382856,"2016-07-18T19:07:55.164+0000","djohnson","djohnson","2016-05-23T23:35:27.000+0000"
"USERGRID-1285",15279627,"2016-05-11T06:17:37.332+0000","mrusso","mrusso","2016-05-11T06:13:24.000+0000"
"USERGRID-592",14517615,"2015-04-28T18:34:56.065+0000","djohnson","djohnson","2015-04-22T18:40:25.000+0000"
"USERGRID-592",14517617,"2015-04-28T18:35:13.237+0000","djohnson","djohnson","2015-04-22T18:40:25.000+0000"
"USERGRID-1044",14965578,"2015-10-20T19:15:05.645+0000","githubbot","mdunker","2015-10-06T21:20:51.000+0000"
"USERGRID-1044",14965583,"2015-10-20T19:16:57.221+0000","githubbot","mdunker","2015-10-06T21:20:51.000+0000"
"USERGRID-1044",14965588,"2015-10-20T19:18:00.021+0000","githubbot","mdunker","2015-10-06T21:20:51.000+0000"
"USERGRID-1044",14985527,"2015-11-02T16:55:00.637+0000","githubbot","mdunker","2015-10-06T21:20:51.000+0000"
"USERGRID-1044",14985562,"2015-11-02T17:17:21.927+0000","githubbot","mdunker","2015-10-06T21:20:51.000+0000"
"USERGRID-753",14588231,"2015-06-16T15:34:23.699+0000","safeldm","jeffreyawest","2015-06-16T15:08:34.000+0000"
"USERGRID-753",14903447,"2015-09-22T21:14:56.098+0000","jeffreyawest","jeffreyawest","2015-06-16T15:08:34.000+0000"
"USERGRID-753",14985843,"2015-11-02T19:29:05.618+0000","mdunker","jeffreyawest","2015-06-16T15:08:34.000+0000"
"USERGRID-790",14619631,"2015-07-09T00:15:06.123+0000","greyes","brandonshelley","2015-07-08T23:26:45.000+0000"
"USERGRID-785",14617979,"2015-07-08T05:04:31.432+0000","mrusso","mrusso","2015-07-03T00:33:05.000+0000"
"USERGRID-785",14619309,"2015-07-08T20:34:39.739+0000","tnine","mrusso","2015-07-03T00:33:05.000+0000"
"USERGRID-785",14701768,"2015-08-18T18:41:52.007+0000","tnine","mrusso","2015-07-03T00:33:05.000+0000"
"USERGRID-785",14977153,"2015-10-27T20:57:16.077+0000","tnine","mrusso","2015-07-03T00:33:05.000+0000"
"USERGRID-1086",14985556,"2015-11-02T17:14:46.167+0000","mrusso","safeldm","2015-11-02T17:04:44.000+0000"
"USERGRID-1086",14988329,"2015-11-03T22:40:52.792+0000","mrusso","safeldm","2015-11-02T17:04:44.000+0000"
"USERGRID-1079",14981314,"2015-10-29T21:26:44.449+0000","githubbot","tnine","2015-10-28T17:28:33.000+0000"
"USERGRID-1079",14982869,"2015-10-30T16:55:55.158+0000","githubbot","tnine","2015-10-28T17:28:33.000+0000"
"USERGRID-746",14589667,"2015-06-17T11:55:57.470+0000","djohnson","djohnson","2015-06-11T17:33:05.000+0000"
"USERGRID-746",14589668,"2015-06-17T11:56:06.335+0000","djohnson","djohnson","2015-06-11T17:33:05.000+0000"
"USERGRID-752",14653810,"2015-08-04T15:38:18.107+0000","tnine","tnine","2015-06-15T17:21:26.000+0000"
"USERGRID-1045",15129376,"2016-02-02T23:54:10.016+0000","mrusso","jeffreyawest","2015-10-06T22:28:49.000+0000"
"USERGRID-1051",15054758,"2015-12-13T02:18:26.063+0000","mrusso","jeffreyawest","2015-10-21T00:16:25.000+0000"
"USERGRID-1051",15056051,"2015-12-14T14:39:50.613+0000","djohnson","jeffreyawest","2015-10-21T00:16:25.000+0000"
"USERGRID-1051",15109745,"2016-01-20T23:42:09.980+0000","greyes","jeffreyawest","2015-10-21T00:16:25.000+0000"
"USERGRID-1051",15116351,"2016-01-26T00:18:55.595+0000","greyes","jeffreyawest","2015-10-21T00:16:25.000+0000"
"USERGRID-593",14517242,"2015-04-28T15:44:13.321+0000","tnine","tnine","2015-04-23T16:36:05.000+0000"
"USERGRID-593",14519824,"2015-04-29T17:52:29.245+0000","tnine","tnine","2015-04-23T16:36:05.000+0000"
"USERGRID-1284",15410114,"2016-08-05T21:37:07.263+0000","mrusso","jeffreyawest","2016-05-09T23:00:11.000+0000"
"USERGRID-544",15129161,"2016-02-02T22:15:24.474+0000","jeffreyawest","jeffreyawest","2015-04-05T16:46:49.000+0000"
"USERGRID-550",14483418,"2015-04-07T16:05:37.019+0000","safeldm","safeldm","2015-04-07T16:00:33.000+0000"
"USERGRID-1253",15252381,"2016-04-21T18:10:15.044+0000","djohnson","mrusso","2016-02-03T23:51:23.000+0000"
"USERGRID-395",14327780,"2015-02-19T17:44:27.119+0000","githubbot","greyes","2015-02-18T18:07:31.000+0000"
"USERGRID-395",14712044,"2015-08-25T21:53:19.813+0000","jeffreyawest","greyes","2015-02-18T18:07:31.000+0000"
"USERGRID-342",14389243,"2015-03-31T19:27:53.763+0000","githubbot","greyes","2015-01-09T23:49:01.000+0000"
"USERGRID-342",14389300,"2015-03-31T20:11:04.345+0000","githubbot","greyes","2015-01-09T23:49:01.000+0000"
"USERGRID-424",14338940,"2015-02-26T19:13:59.467+0000","tnine","tnine","2015-02-26T19:12:59.000+0000"
"USERGRID-424",14483197,"2015-04-07T14:00:52.598+0000","djohnson","tnine","2015-02-26T19:12:59.000+0000"
"USERGRID-424",14485233,"2015-04-08T13:35:10.962+0000","djohnson","tnine","2015-02-26T19:12:59.000+0000"
"USERGRID-197",14068602,"2014-07-21T15:09:41.765+0000","akarasulu","djohnson","2014-07-21T13:44:42.000+0000"
"USERGRID-197",14068634,"2014-07-21T15:31:55.258+0000","yigits","djohnson","2014-07-21T13:44:42.000+0000"
"USERGRID-183",14045378,"2014-06-27T00:26:42.022+0000","amuramoto","amuramoto","2014-06-27T00:17:47.000+0000"
"USERGRID-183",14076354,"2014-07-28T16:34:19.616+0000","amuramoto","amuramoto","2014-06-27T00:17:47.000+0000"
"USERGRID-154",14039317,"2014-06-20T20:35:09.644+0000","tnine","tnine","2014-05-23T20:30:14.000+0000"
"USERGRID-154",14049445,"2014-07-02T00:10:24.961+0000","tnine","tnine","2014-05-23T20:30:14.000+0000"
"USERGRID-32",13995255,"2014-05-12T17:07:52.426+0000","malaka","rockerston","2014-01-28T19:06:20.000+0000"
"USERGRID-632",14533053,"2015-05-07T17:34:22.903+0000","safeldm","jeffreyawest","2015-05-06T00:44:22.000+0000"
"USERGRID-632",14559340,"2015-05-26T16:38:22.453+0000","rbridges","jeffreyawest","2015-05-06T00:44:22.000+0000"
"USERGRID-1119",15013637,"2015-11-19T14:53:13.996+0000","djohnson","djohnson","2015-11-17T15:48:14.000+0000"
"USERGRID-1119",15013991,"2015-11-19T17:37:59.940+0000","githubbot","djohnson","2015-11-17T15:48:14.000+0000"
"USERGRID-1119",15022892,"2015-11-23T20:11:55.191+0000","githubbot","djohnson","2015-11-17T15:48:14.000+0000"
"USERGRID-1119",15022901,"2015-11-23T20:15:05.329+0000","djohnson","djohnson","2015-11-17T15:48:14.000+0000"
"USERGRID-140",14016835,"2014-06-03T16:12:15.666+0000","tnine","greyes","2014-05-06T17:30:15.000+0000"
"USERGRID-168",14021200,"2014-06-08T14:13:53.630+0000","aweeraman","aweeraman","2014-06-08T14:10:56.000+0000"
"USERGRID-168",14021201,"2014-06-08T14:14:30.518+0000","aweeraman","aweeraman","2014-06-08T14:10:56.000+0000"
"USERGRID-144",15096814,"2016-01-13T19:05:35.799+0000","githubbot","rockerston","2014-05-15T23:45:15.000+0000"
"USERGRID-144",15116352,"2016-01-26T00:19:04.850+0000","greyes","rockerston","2014-05-15T23:45:15.000+0000"
"USERGRID-22",13918318,"2014-03-03T17:53:47.665+0000","malaka","rockerston","2014-01-28T00:45:45.000+0000"
"USERGRID-22",13925008,"2014-03-08T21:02:41.217+0000","malaka","rockerston","2014-01-28T00:45:45.000+0000"
"USERGRID-22",13925016,"2014-03-08T21:18:44.362+0000","rockerston","rockerston","2014-01-28T00:45:45.000+0000"
"USERGRID-22",13926136,"2014-03-10T20:06:04.631+0000","malaka","rockerston","2014-01-28T00:45:45.000+0000"
"USERGRID-22",13961247,"2014-04-05T21:39:14.972+0000","malaka","rockerston","2014-01-28T00:45:45.000+0000"
"USERGRID-22",13980004,"2014-04-24T17:43:49.997+0000","malaka","rockerston","2014-01-28T00:45:45.000+0000"
"USERGRID-622",14531447,"2015-05-06T21:21:30.779+0000","safeldm","jeffreyawest","2015-05-06T00:41:14.000+0000"
"USERGRID-622",14531616,"2015-05-06T22:53:33.817+0000","safeldm","jeffreyawest","2015-05-06T00:41:14.000+0000"
"USERGRID-150",14004818,"2014-05-21T15:58:15.354+0000","yigits","yigits","2014-05-18T17:32:56.000+0000"
"USERGRID-839",14725811,"2015-09-01T18:07:37.349+0000","jeffreyawest","jeffreyawest","2015-07-13T15:37:38.000+0000"
"USERGRID-193",14065749,"2014-07-17T23:17:55.475+0000","githubbot","pjain@apigee.com","2014-07-17T20:19:01.000+0000"
"USERGRID-193",14066317,"2014-07-18T13:09:02.096+0000","githubbot","pjain@apigee.com","2014-07-17T20:19:01.000+0000"
"USERGRID-193",15382907,"2016-07-18T19:29:59.450+0000","djohnson","pjain@apigee.com","2014-07-17T20:19:01.000+0000"
"USERGRID-193",15382912,"2016-07-18T19:31:09.505+0000","djohnson","pjain@apigee.com","2014-07-17T20:19:01.000+0000"
"USERGRID-420",15001128,"2015-11-11T21:25:23.303+0000","djohnson","djohnson","2015-02-26T17:53:46.000+0000"
"USERGRID-420",15001129,"2015-11-11T21:25:31.794+0000","djohnson","djohnson","2015-02-26T17:53:46.000+0000"
"USERGRID-408",14332341,"2015-02-22T20:29:09.032+0000","johndament","tnine","2015-02-22T19:40:33.000+0000"
"USERGRID-408",14335568,"2015-02-24T22:21:18.838+0000","tnine","tnine","2015-02-22T19:40:33.000+0000"
"USERGRID-408",15129150,"2016-02-02T22:12:54.242+0000","jeffreyawest","tnine","2015-02-22T19:40:33.000+0000"
"USERGRID-391",14323069,"2015-02-16T17:49:55.603+0000","tnine","rockerston","2015-02-16T17:31:29.000+0000"
"USERGRID-391",14323123,"2015-02-16T18:41:05.711+0000","jwest_apigee","rockerston","2015-02-16T17:31:29.000+0000"
"USERGRID-232",14142575,"2014-09-21T19:13:53.765+0000","djohnson","djohnson","2014-09-21T19:11:14.000+0000"
"USERGRID-226",14127483,"2014-09-09T20:13:11.237+0000","johndament","zznate","2014-09-09T20:07:30.000+0000"
"USERGRID-1257",15137985,"2016-02-08T23:23:17.021+0000","githubbot","jeffreyawest","2016-02-08T23:10:24.000+0000"
"USERGRID-1257",15148568,"2016-02-16T13:15:12.210+0000","githubbot","jeffreyawest","2016-02-08T23:10:24.000+0000"
"USERGRID-1257",15148617,"2016-02-16T13:56:27.707+0000","djohnson","jeffreyawest","2016-02-08T23:10:24.000+0000"
"USERGRID-1257",15148618,"2016-02-16T13:56:44.732+0000","djohnson","jeffreyawest","2016-02-08T23:10:24.000+0000"
"USERGRID-1294",15410110,"2016-08-05T21:35:55.111+0000","mrusso","earth2marsh","2016-05-31T16:28:11.000+0000"
"USERGRID-1280",15250515,"2016-04-20T19:01:30.636+0000","githubbot","djohnson","2016-04-20T18:59:43.000+0000"
"USERGRID-1280",15250919,"2016-04-20T23:18:27.028+0000","githubbot","djohnson","2016-04-20T18:59:43.000+0000"
"USERGRID-1069",14985501,"2015-11-02T16:40:25.010+0000","safeldm","safeldm","2015-10-27T21:41:32.000+0000"
"USERGRID-756",14635921,"2015-07-21T22:11:06.250+0000","jeffreyawest","jeffreyawest","2015-06-16T22:48:12.000+0000"
"USERGRID-1041",15939893,"2017-03-24T06:18:52.469+0000","mrusso","brandonshelley","2015-09-29T16:50:17.000+0000"
"USERGRID-959",14731506,"2015-09-04T22:01:49.661+0000","brandonshelley","jeffreyawest","2015-08-28T00:20:23.000+0000"
"USERGRID-1096",14990500,"2015-11-04T21:42:38.876+0000","jeffreyawest","jeffreyawest","2015-11-04T21:41:59.000+0000"
"USERGRID-1083",15086532,"2016-01-06T23:57:26.020+0000","greyes","mrusso","2015-10-30T18:22:29.000+0000"
"USERGRID-1083",15088248,"2016-01-07T22:24:04.026+0000","mrusso","mrusso","2015-10-30T18:22:29.000+0000"
"USERGRID-780",14617995,"2015-07-08T05:16:24.330+0000","mrusso","mrusso","2015-07-02T16:58:39.000+0000"
"USERGRID-1068",14982970,"2015-10-30T17:55:57.745+0000","djohnson","tnine","2015-10-27T21:40:43.000+0000"
"USERGRID-1068",14983148,"2015-10-30T19:34:26.109+0000","githubbot","tnine","2015-10-27T21:40:43.000+0000"
"USERGRID-1068",14985650,"2015-11-02T18:03:30.334+0000","djohnson","tnine","2015-10-27T21:40:43.000+0000"
"USERGRID-1068",14985652,"2015-11-02T18:04:03.896+0000","djohnson","tnine","2015-10-27T21:40:43.000+0000"
"USERGRID-1281",15277000,"2016-05-09T20:43:37.817+0000","sebb@apache.org","sebb@apache.org","2016-04-27T22:21:37.000+0000"
"USERGRID-1281",15418845,"2016-08-12T13:44:05.536+0000","sebb@apache.org","sebb@apache.org","2016-04-27T22:21:37.000+0000"
"USERGRID-1281",15431134,"2016-08-22T16:34:36.755+0000","djohnson","sebb@apache.org","2016-04-27T22:21:37.000+0000"
"USERGRID-1281",15601931,"2016-10-24T13:05:47.472+0000","djohnson","sebb@apache.org","2016-04-27T22:21:37.000+0000"
"USERGRID-1281",15602420,"2016-10-24T16:04:02.365+0000","sebb@apache.org","sebb@apache.org","2016-04-27T22:21:37.000+0000"
"USERGRID-1281",16025313,"2017-05-25T20:10:53.125+0000","sebb@apache.org","sebb@apache.org","2016-04-27T22:21:37.000+0000"
"USERGRID-1295",15315330,"2016-06-04T05:23:42.765+0000","githubbot","mrusso","2016-06-02T21:25:11.000+0000"
"USERGRID-1295",15316871,"2016-06-06T17:52:23.865+0000","githubbot","mrusso","2016-06-02T21:25:11.000+0000"
"USERGRID-596",14629969,"2015-07-16T16:30:28.091+0000","safeldm","jeffreyawest","2015-04-27T17:02:29.000+0000"
"USERGRID-1242",15129041,"2016-02-02T21:14:11.265+0000","mrusso","beiyeren","2016-01-29T04:10:06.000+0000"
"USERGRID-569",14497414,"2015-04-16T01:11:55.051+0000","jeffreyawest","jeffreyawest","2015-04-16T00:45:14.000+0000"
"USERGRID-569",14500623,"2015-04-17T20:39:22.227+0000","djohnson","jeffreyawest","2015-04-16T00:45:14.000+0000"
"USERGRID-569",14500625,"2015-04-17T20:39:40.739+0000","djohnson","jeffreyawest","2015-04-16T00:45:14.000+0000"
"USERGRID-1256",15147628,"2016-02-15T17:39:46.703+0000","mrusso","mrusso","2016-02-08T17:14:13.000+0000"
"USERGRID-1256",15858263,"2017-02-08T17:18:23.189+0000","mrusso","mrusso","2016-02-08T17:14:13.000+0000"
"USERGRID-541",14504147,"2015-04-21T01:53:37.062+0000","tnine","safeldm","2015-04-03T20:23:06.000+0000"
"USERGRID-555",14617984,"2015-07-08T05:08:01.254+0000","mrusso","jeffreyawest","2015-04-07T22:11:53.000+0000"
"USERGRID-233",14150621,"2014-09-27T14:57:59.099+0000","djohnson","djohnson","2014-09-27T14:51:46.000+0000"
"USERGRID-1336",15883675,"2017-02-24T22:50:48.287+0000","githubbot","mrusso","2017-02-24T22:45:20.000+0000"
"USERGRID-1336",15883679,"2017-02-24T22:52:55.639+0000","mrusso","mrusso","2017-02-24T22:45:20.000+0000"
"USERGRID-1336",15939173,"2017-03-23T20:27:18.325+0000","githubbot","mrusso","2017-02-24T22:45:20.000+0000"
"USERGRID-1336",15939176,"2017-03-23T20:28:28.538+0000","githubbot","mrusso","2017-02-24T22:45:20.000+0000"
"USERGRID-409",14333629,"2015-02-23T18:31:58.746+0000","greyes","tnine","2015-02-23T17:37:00.000+0000"
"USERGRID-409",14337633,"2015-02-26T01:14:18.981+0000","greyes","tnine","2015-02-23T17:37:00.000+0000"
"USERGRID-409",14337634,"2015-02-26T01:14:44.661+0000","greyes","tnine","2015-02-23T17:37:00.000+0000"
"USERGRID-409",14498839,"2015-04-16T22:11:35.028+0000","greyes","tnine","2015-02-23T17:37:00.000+0000"
"USERGRID-421",15001130,"2015-11-11T21:26:26.985+0000","djohnson","djohnson","2015-02-26T17:56:30.000+0000"
"USERGRID-421",15001131,"2015-11-11T21:26:37.722+0000","djohnson","djohnson","2015-02-26T17:56:30.000+0000"
"USERGRID-347",14376345,"2015-03-23T18:33:45.024+0000","greyes","greyes","2015-01-10T00:05:23.000+0000"
"USERGRID-347",14376346,"2015-03-23T18:34:07.335+0000","githubbot","greyes","2015-01-10T00:05:23.000+0000"
"USERGRID-192",14060628,"2014-07-14T13:25:37.580+0000","djohnson","djohnson","2014-07-14T13:21:47.000+0000"
"USERGRID-192",14062011,"2014-07-15T12:45:06.900+0000","lewismc","djohnson","2014-07-14T13:21:47.000+0000"
"USERGRID-192",14063513,"2014-07-16T13:55:53.018+0000","githubbot","djohnson","2014-07-14T13:21:47.000+0000"
"USERGRID-192",14063527,"2014-07-16T14:19:44.318+0000","djohnson","djohnson","2014-07-14T13:21:47.000+0000"
"USERGRID-192",14063542,"2014-07-16T14:34:53.015+0000","lewismc","djohnson","2014-07-14T13:21:47.000+0000"
"USERGRID-192",14063551,"2014-07-16T14:40:13.873+0000","djohnson","djohnson","2014-07-14T13:21:47.000+0000"
